Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
85,100.0,100.976280540956,263.06368711896806,185.71284727570423,3070.2720638985124,34.214277967431016,held at setpoint 34.2%
86,100.0,102.84510341831623,264.5431499698478,184.45571597038284,3081.542515596163,34.214277967431016,held at setpoint 34.2%
87,100.0,98.75383525846588,266.291739195093,185.71326723054804,3049.3713254760632,34.214277967431016,held at setpoint 34.2%
88,100.0,104.23452224587365,262.8856783188413,183.3193010399265,3089.3553271935343,34.214277967431016,held at setpoint 34.2%
89,100.0,99.37186380564059,263.6341059319788,185.09000626222485,3069.956185195814,34.214277967431016,held at setpoint 34.2%
90,100.0,101.65881823546411,261.52681911823373,187.5845865339722,3075.454707331628,34.214277967431016,held at setpoint 34.2%
91,100.0,100.73922902225533,264.65551527706447,185.40595399588696,3076.415414658591,34.214277967431016,held at setpoint 34.2%
92,100.0,101.73152261980528,264.87982443252577,185.70912018671493,3065.8101636711162,34.214277967431016,held at setpoint 34.2%
93,100.0,101.02164276180376,263.2368385406473,185.67191613065575,3052.078792182763,34.214277967431016,held at setpoint 34.2%
94,100.0,98.21057127775686,264.80309635067067,183.79370518286666,3068.3869866852137,34.214277967431016,held at setpoint 34.2%
95,100.0,101.53224356702576,260.5852165410858,185.25506344423732,3079.972703440796,34.214277967431016,held at setpoint 34.2%
96,100.0,99.39748823928342,265.52781987545666,184.05765902281618,3039.854094416361,34.214277967431016,held at setpoint 34.2%
97,100.0,98.72122405587021,262.2918521800466,185.76727102541102,3058.587859529274,34.214277967431016,held at setpoint 34.2%
98,100.0,99.02208951353309,262.3887049103849,186.10926832931358,3041.308923154582,34.214277967431016,held at setpoint 34.2%
99,100.0,97.86755015159203,262.55838675083714,184.90523950136364,3067.166024993377,34.214277967431016,held at setpoint 34.2%
100,100.0,101.93890168873021,262.39203789734654,185.40743112088285,3048.8610640111197,34.214277967431016,held at setpoint 34.2%
101,100.0,104.42359055977458,263.3665240927611,183.72834910735605,3070.5013939904743,34.214277967431016,held at setpoint 34.2%
102,100.0,100.44795540810948,264.9857687462237,185.81570210224646,3041.6541793531273,34.214277967431016,held at setpoint 34.2%
103,100.0,101.38064543908942,262.9120273142956,184.59156712107995,3059.1827412278294,34.214277967431016,held at setpoint 34.2%
104,100.0,100.02116420793807,263.71405928787,185.97260837191305,3059.40186526052,34.214277967431016,held at setpoint 34.2%
105,100.0,100.80942139374517,265.45215186060466,184.93462162231125,3063.3063803912105,34.214277967431016,held at setpoint 34.2%
106,100.0,100.59145363329583,265.1324441296656,184.34556274872077,3061.4953312250814,34.214277967431016,held at setpoint 34.2%
107,100.0,102.130562978403,263.99868161860786,185.71627563814252,3057.759849211841,34.214277967431016,held at setpoint 34.2%
108,100.0,101.3945895147284,263.51079218269666,185.95761567410935,3057.9510812160897,34.214277967431016,held at setpoint 34.2%
109,100.0,99.83846636941618,263.76476077994397,184.8443401026377,3084.825192752932,34.214277967431016,held at setpoint 34.2%
110,100.0,101.55894833487754,263.9113853996725,184.99696243962944,3066.0237485656785,34.214277967431016,held at setpoint 34.2%
111,100.0,99.79934509184919,263.1689979435027,184.70613939700783,3053.1306349813567,34.214277967431016,held at setpoint 34.2%
112,100.0,100.01547392962519,262.3104531912492,185.4390278970317,3044.7795509905886,34.214277967431016,held at setpoint 34.2%
